,acousticness,analysis_url,count,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,time_signature,track_href,type,uri,valence
4922,0.117,https://api.spotify.com/v1/audio-analysis/5zr7pJtvFETztQFkWicCEn,11,0.284,256800,0.956,False,5zr7pJtvFETztQFkWicCEn,0.31,2,0.39,-3.099,0,Rescue Me,47,2018-03-02,0.0666,112.514,3,https://api.spotify.com/v1/tracks/5zr7pJtvFETztQFkWicCEn,audio_features,spotify:track:5zr7pJtvFETztQFkWicCEn,0.226
4923,0.00877,https://api.spotify.com/v1/audio-analysis/6jzqY97VGs6UqEhAVOuGRz,16,0.477,268800,0.957,False,6jzqY97VGs6UqEhAVOuGRz,0.0496,6,0.304,-3.468,0,Our Church,58,2018-03-02,0.26,150.001,4,https://api.spotify.com/v1/tracks/6jzqY97VGs6UqEhAVOuGRz,audio_features,spotify:track:6jzqY97VGs6UqEhAVOuGRz,0.117
4960,0.176,https://api.spotify.com/v1/audio-analysis/5GdsuDciGlzu3lJTv94GIB,5,0.458,204832,0.989,False,5GdsuDciGlzu3lJTv94GIB,6.88e-06,7,0.362,-2.24,1,Bring It On - Album Mix,43,2018-03-28,0.318,156.942,4,https://api.spotify.com/v1/tracks/5GdsuDciGlzu3lJTv94GIB,audio_features,spotify:track:5GdsuDciGlzu3lJTv94GIB,0.136
5071,0.0143,https://api.spotify.com/v1/audio-analysis/0aSdsoufzNzGKFkRTkBYzM,5,0.345,198271,0.954,False,0aSdsoufzNzGKFkRTkBYzM,0.0,10,0.11,-1.337,0,Bella Ciao,55,2018-05-28,0.181,77.411,4,https://api.spotify.com/v1/tracks/0aSdsoufzNzGKFkRTkBYzM,audio_features,spotify:track:0aSdsoufzNzGKFkRTkBYzM,0.246
5076,0.0736,https://api.spotify.com/v1/audio-analysis/5lrgHxABqKMFyZGlEJtb1A,6,0.516,218323,0.869,False,5lrgHxABqKMFyZGlEJtb1A,4.5e-05,6,0.737,-4.671,0,Let My Tape Rock,38,2018-06-13,0.114,155.027,4,https://api.spotify.com/v1/tracks/5lrgHxABqKMFyZGlEJtb1A,audio_features,spotify:track:5lrgHxABqKMFyZGlEJtb1A,0.192
5121,0.163,https://api.spotify.com/v1/audio-analysis/5o0RoCEFMDrQg0xy0i6t20,5,0.617,158845,0.876,False,5o0RoCEFMDrQg0xy0i6t20,0.0,7,0.807,-4.165,1,Groeien - Radio Edit,48,2018-08-10,0.136,154.931,4,https://api.spotify.com/v1/tracks/5o0RoCEFMDrQg0xy0i6t20,audio_features,spotify:track:5o0RoCEFMDrQg0xy0i6t20,0.226
5140,0.0065,https://api.spotify.com/v1/audio-analysis/2S8JoT3T9I5C0Vsha33luG,6,0.368,209032,0.986,True,2S8JoT3T9I5C0Vsha33luG,0.0,10,0.712,-1.575,0,Aiming For The Top - Official Supremacy 2018 Anthem,34,2018-08-23,0.342,154.864,4,https://api.spotify.com/v1/tracks/2S8JoT3T9I5C0Vsha33luG,audio_features,spotify:track:2S8JoT3T9I5C0Vsha33luG,0.146
5154,0.00132,https://api.spotify.com/v1/audio-analysis/0rxN1O9XnyLVPYixqLrMWP,6,0.182,203817,0.891,False,0rxN1O9XnyLVPYixqLrMWP,0.00336,9,0.0787,-3.22,0,We Are The Fallen,52,2018-09-05,0.0573,149.86,4,https://api.spotify.com/v1/tracks/0rxN1O9XnyLVPYixqLrMWP,audio_features,spotify:track:0rxN1O9XnyLVPYixqLrMWP,0.136
5173,0.0079,https://api.spotify.com/v1/audio-analysis/0bwI6R3Nvqahxh9uNPei79,5,0.675,258810,0.97,True,0bwI6R3Nvqahxh9uNPei79,0.000367,1,0.235,-3.446,1,Invincible,39,2018-09-26,0.119,95.008,4,https://api.spotify.com/v1/tracks/0bwI6R3Nvqahxh9uNPei79,audio_features,spotify:track:0bwI6R3Nvqahxh9uNPei79,0.155
5203,0.0017,https://api.spotify.com/v1/audio-analysis/3K6svEnTQLbZBKRMnvbsQK,5,0.289,286167,0.773,False,3K6svEnTQLbZBKRMnvbsQK,0.00213,11,0.332,-7.2,0,The Game Changer (Qlimax 2018 Anthem),41,2018-10-29,0.0699,150.12,4,https://api.spotify.com/v1/tracks/3K6svEnTQLbZBKRMnvbsQK,audio_features,spotify:track:3K6svEnTQLbZBKRMnvbsQK,0.0647
5209,0.153,https://api.spotify.com/v1/audio-analysis/6YpvdghmaLcvH4dHzC6bx3,5,0.272,188903,0.953,False,6YpvdghmaLcvH4dHzC6bx3,1.79e-06,6,0.373,-2.617,1,Command & Conquer,29,2018-11-02,0.279,78.211,4,https://api.spotify.com/v1/tracks/6YpvdghmaLcvH4dHzC6bx3,audio_features,spotify:track:6YpvdghmaLcvH4dHzC6bx3,0.0543
5211,0.343,https://api.spotify.com/v1/audio-analysis/6CAkOpcdp5q0D0w2WQXLrW,7,0.516,145548,0.972,False,6CAkOpcdp5q0D0w2WQXLrW,0.0,1,0.316,-2.106,1,Handle This,30,2018-11-02,0.277,155.027,4,https://api.spotify.com/v1/tracks/6CAkOpcdp5q0D0w2WQXLrW,audio_features,spotify:track:6CAkOpcdp5q0D0w2WQXLrW,0.234
5217,0.00933,https://api.spotify.com/v1/audio-analysis/0Ow4ERDddZhNGuFuFcb7Vq,5,0.409,182903,0.917,True,0Ow4ERDddZhNGuFuFcb7Vq,0.0,6,0.118,-1.977,0,Ride On Our Enemies,31,2018-11-02,0.0537,154.966,4,https://api.spotify.com/v1/tracks/0Ow4ERDddZhNGuFuFcb7Vq,audio_features,spotify:track:0Ow4ERDddZhNGuFuFcb7Vq,0.23
5224,0.0927,https://api.spotify.com/v1/audio-analysis/277TDf3xoqLKdptT6RBfVT,10,0.656,209981,0.98,True,277TDf3xoqLKdptT6RBfVT,7.33e-05,1,0.283,-0.494,1,Hannibal,42,2018-11-02,0.102,100.14,4,https://api.spotify.com/v1/tracks/277TDf3xoqLKdptT6RBfVT,audio_features,spotify:track:277TDf3xoqLKdptT6RBfVT,0.318
5244,0.0293,https://api.spotify.com/v1/audio-analysis/5Y1O7jgXqKjSMuXnD1vPvq,6,0.52,229700,0.782,False,5Y1O7jgXqKjSMuXnD1vPvq,3.54e-05,1,0.0888,-5.009,1,The Apex,41,2018-11-14,0.0794,74.964,4,https://api.spotify.com/v1/tracks/5Y1O7jgXqKjSMuXnD1vPvq,audio_features,spotify:track:5Y1O7jgXqKjSMuXnD1vPvq,0.257
5250,0.0493,https://api.spotify.com/v1/audio-analysis/7xg3ZYs39QEfkhFvhuPVBm,9,0.423,195199,0.876,False,7xg3ZYs39QEfkhFvhuPVBm,5.94e-05,11,0.266,-3.028,0,The Solution,42,2018-11-19,0.0412,149.985,4,https://api.spotify.com/v1/tracks/7xg3ZYs39QEfkhFvhuPVBm,audio_features,spotify:track:7xg3ZYs39QEfkhFvhuPVBm,0.129
5296,0.0496,https://api.spotify.com/v1/audio-analysis/48Al8Ip2dG2Z9vAEp3TVOE,5,0.368,221397,0.987,False,48Al8Ip2dG2Z9vAEp3TVOE,0.00154,11,0.585,-3.453,0,Once Again,33,2018-11-29,0.417,155.042,4,https://api.spotify.com/v1/tracks/48Al8Ip2dG2Z9vAEp3TVOE,audio_features,spotify:track:48Al8Ip2dG2Z9vAEp3TVOE,0.137
5305,0.0164,https://api.spotify.com/v1/audio-analysis/0MNO6saeNXJab29viiOLs1,5,0.403,221083,0.972,True,0MNO6saeNXJab29viiOLs1,6.89e-06,4,0.374,-1.624,0,Fuck Shit Up,34,2018-12-04,0.176,149.816,4,https://api.spotify.com/v1/tracks/0MNO6saeNXJab29viiOLs1,audio_features,spotify:track:0MNO6saeNXJab29viiOLs1,0.143
5332,0.0245,https://api.spotify.com/v1/audio-analysis/3lieVI3bYlemPfE5tUOTJz,6,0.562,195298,0.985,False,3lieVI3bYlemPfE5tUOTJz,0.0,4,0.276,-0.795,1,The Reckoning,29,2019-02-15,0.413,154.962,4,https://api.spotify.com/v1/tracks/3lieVI3bYlemPfE5tUOTJz,audio_features,spotify:track:3lieVI3bYlemPfE5tUOTJz,0.208
5341,0.00952,https://api.spotify.com/v1/audio-analysis/3xMlLLs60YxzTQcQeljdfm,6,0.637,203359,0.891,True,3xMlLLs60YxzTQcQeljdfm,1.87e-06,9,0.412,-2.021,1,Bust Ya Head,36,2019-02-26,0.273,155.096,4,https://api.spotify.com/v1/tracks/3xMlLLs60YxzTQcQeljdfm,audio_features,spotify:track:3xMlLLs60YxzTQcQeljdfm,0.709
5358,0.112,https://api.spotify.com/v1/audio-analysis/26TLYb6NajrM9xGeo1fyfj,5,0.494,211335,0.937,False,26TLYb6NajrM9xGeo1fyfj,0.0,5,0.688,-1.451,0,Be The One,39,2019-03-15,0.441,160.202,4,https://api.spotify.com/v1/tracks/26TLYb6NajrM9xGeo1fyfj,audio_features,spotify:track:26TLYb6NajrM9xGeo1fyfj,0.193
5382,0.0138,https://api.spotify.com/v1/audio-analysis/4yD7fSdWYpzBS6Vy6TgjAz,5,0.619,190218,0.976,False,4yD7fSdWYpzBS6Vy6TgjAz,0.000171,1,0.0924,-2.656,1,Attention - D-Sturb The Next Level Remix,39,2019-06-06,0.194,154.998,5,https://api.spotify.com/v1/tracks/4yD7fSdWYpzBS6Vy6TgjAz,audio_features,spotify:track:4yD7fSdWYpzBS6Vy6TgjAz,0.438
5387,0.00273,https://api.spotify.com/v1/audio-analysis/44ur06XKORuSjygb3zbS14,7,0.564,240000,0.981,False,44ur06XKORuSjygb3zbS14,4.36e-05,1,0.291,-2.353,0,Insane Brain,36,2019-06-10,0.147,154.963,4,https://api.spotify.com/v1/tracks/44ur06XKORuSjygb3zbS14,audio_features,spotify:track:44ur06XKORuSjygb3zbS14,0.379
5394,0.00898,https://api.spotify.com/v1/audio-analysis/0Wcm7FwOlljKH9YtGREdCf,7,0.518,246705,0.911,False,0Wcm7FwOlljKH9YtGREdCf,1.65e-05,4,0.163,-4.802,0,Court of Justice,36,2019-06-10,0.17,180.028,3,https://api.spotify.com/v1/tracks/0Wcm7FwOlljKH9YtGREdCf,audio_features,spotify:track:0Wcm7FwOlljKH9YtGREdCf,0.182
5400,0.0725,https://api.spotify.com/v1/audio-analysis/5ipNonSBztmbudxFbuSKwR,8,0.401,162581,0.991,False,5ipNonSBztmbudxFbuSKwR,3.02e-06,5,0.267,-2.355,0,The Spell Of Sin - Resurrection Remix,32,2019-06-25,0.265,155.007,4,https://api.spotify.com/v1/tracks/5ipNonSBztmbudxFbuSKwR,audio_features,spotify:track:5ipNonSBztmbudxFbuSKwR,0.211
5485,0.0253,https://api.spotify.com/v1/audio-analysis/0O1Ai5pTcSdkkRbjoYqAFS,6,0.507,176400,0.977,False,0O1Ai5pTcSdkkRbjoYqAFS,0.00172,5,0.135,0.003,0,Kicks Van Staal,49,2019-10-18,0.236,100.035,4,https://api.spotify.com/v1/tracks/0O1Ai5pTcSdkkRbjoYqAFS,audio_features,spotify:track:0O1Ai5pTcSdkkRbjoYqAFS,0.178
5499,0.000642,https://api.spotify.com/v1/audio-analysis/4ixcgLLEfCVvQ7qJuik70I,7,0.336,137419,0.989,False,4ixcgLLEfCVvQ7qJuik70I,0.00278,11,0.438,-1.968,0,Omnia Of Kicks,35,2019-11-01,0.196,157.068,4,https://api.spotify.com/v1/tracks/4ixcgLLEfCVvQ7qJuik70I,audio_features,spotify:track:4ixcgLLEfCVvQ7qJuik70I,0.239
5504,0.00461,https://api.spotify.com/v1/audio-analysis/6ADhp8zMt8LzerSuN99DCd,7,0.438,156333,0.965,False,6ADhp8zMt8LzerSuN99DCd,0.00396,8,0.094,-1.363,1,Feed The Flame - Minus Militia Remix,34,2019-11-01,0.167,179.745,4,https://api.spotify.com/v1/tracks/6ADhp8zMt8LzerSuN99DCd,audio_features,spotify:track:6ADhp8zMt8LzerSuN99DCd,0.442
5506,0.102,https://api.spotify.com/v1/audio-analysis/3Ztg1ChshQ7xGUzdxcCGDu,5,0.45,215718,0.972,False,3Ztg1ChshQ7xGUzdxcCGDu,3.78e-05,0,0.276,-3.073,0,Move My Body - Deluzion Remix,33,2019-11-05,0.146,155.055,4,https://api.spotify.com/v1/tracks/3Ztg1ChshQ7xGUzdxcCGDu,audio_features,spotify:track:3Ztg1ChshQ7xGUzdxcCGDu,0.103
5520,0.0398,https://api.spotify.com/v1/audio-analysis/0PpUAW0Z3jmz7zbNEAxS9q,6,0.528,226064,0.954,False,0PpUAW0Z3jmz7zbNEAxS9q,0.0,1,0.501,-4.94,0,Chaos Complete,40,2019-11-29,0.297,155.155,4,https://api.spotify.com/v1/tracks/0PpUAW0Z3jmz7zbNEAxS9q,audio_features,spotify:track:0PpUAW0Z3jmz7zbNEAxS9q,0.291
5533,0.0318,https://api.spotify.com/v1/audio-analysis/1DT9IvbYb9QCqpnGbsPJVj,5,0.464,220657,0.985,False,1DT9IvbYb9QCqpnGbsPJVj,0.000472,9,0.343,-2.556,0,Alive,42,2019-12-17,0.105,155.102,4,https://api.spotify.com/v1/tracks/1DT9IvbYb9QCqpnGbsPJVj,audio_features,spotify:track:1DT9IvbYb9QCqpnGbsPJVj,0.236
5543,0.132,https://api.spotify.com/v1/audio-analysis/1a3M9MU7mmhQerLzHSGD3w,7,0.319,192015,0.865,False,1a3M9MU7mmhQerLzHSGD3w,0.0,2,0.152,-2.528,0,My Beautiful Fantasy,55,2020-01-10,0.0415,155.174,4,https://api.spotify.com/v1/tracks/1a3M9MU7mmhQerLzHSGD3w,audio_features,spotify:track:1a3M9MU7mmhQerLzHSGD3w,0.0845
5546,0.0191,https://api.spotify.com/v1/audio-analysis/01xdiGuSuIf5qZulm1uqkY,8,0.459,236903,0.941,False,01xdiGuSuIf5qZulm1uqkY,0.0,9,0.371,-2.053,0,Feel It!,61,2020-01-21,0.0777,155.023,4,https://api.spotify.com/v1/tracks/01xdiGuSuIf5qZulm1uqkY,audio_features,spotify:track:01xdiGuSuIf5qZulm1uqkY,0.399
5631,0.0397,https://api.spotify.com/v1/audio-analysis/0H8CBal2Dcu5Yc001VotZN,11,0.412,208941,0.809,False,0H8CBal2Dcu5Yc001VotZN,0.0,9,0.0899,-3.66,0,Dona de mim,68,2018-04-27,0.144,81.47,4,https://api.spotify.com/v1/tracks/0H8CBal2Dcu5Yc001VotZN,audio_features,spotify:track:0H8CBal2Dcu5Yc001VotZN,0.254
5632,0.242,https://api.spotify.com/v1/audio-analysis/0J6cINt02c8UQqDG7vLShY,11,0.542,149728,0.563,False,0J6cINt02c8UQqDG7vLShY,0.0,0,0.109,-7.446,1,Gelo,71,2019-08-20,0.0958,169.909,4,https://api.spotify.com/v1/tracks/0J6cINt02c8UQqDG7vLShY,audio_features,spotify:track:0J6cINt02c8UQqDG7vLShY,0.897
5633,0.186,https://api.spotify.com/v1/audio-analysis/5aayWOEE7u7bxZ3r7dwIrX,11,0.665,165176,0.805,False,5aayWOEE7u7bxZ3r7dwIrX,0.0,6,0.289,-1.938,1,Meu talismã,71,2019-08-23,0.0879,85.1,4,https://api.spotify.com/v1/tracks/5aayWOEE7u7bxZ3r7dwIrX,audio_features,spotify:track:5aayWOEE7u7bxZ3r7dwIrX,0.667
5636,0.57,https://api.spotify.com/v1/audio-analysis/52vPpP2gEYaBROIS77J38P,9,0.734,179339,0.484,False,52vPpP2gEYaBROIS77J38P,0.0,7,0.224,-7.486,0,Complicado,69,2019-10-04,0.13,130.05,4,https://api.spotify.com/v1/tracks/52vPpP2gEYaBROIS77J38P,audio_features,spotify:track:52vPpP2gEYaBROIS77J38P,0.499
5640,0.169,https://api.spotify.com/v1/audio-analysis/59WWulo1LM0njpIkcduCMn,7,0.877,147843,0.557,False,59WWulo1LM0njpIkcduCMn,0.0,9,0.265,-9.074,1,Tão Linda,72,2019-07-05,0.0911,152.874,4,https://api.spotify.com/v1/tracks/59WWulo1LM0njpIkcduCMn,audio_features,spotify:track:59WWulo1LM0njpIkcduCMn,0.829
5641,0.0537,https://api.spotify.com/v1/audio-analysis/6i9ToXS6CAfjpp8veBklg1,11,0.776,190435,0.5,False,6i9ToXS6CAfjpp8veBklg1,0.0,11,0.344,-4.788,1,Café,70,2019-03-08,0.0979,92.027,4,https://api.spotify.com/v1/tracks/6i9ToXS6CAfjpp8veBklg1,audio_features,spotify:track:6i9ToXS6CAfjpp8veBklg1,0.491
5642,0.194,https://api.spotify.com/v1/audio-analysis/2odzriVVZBwYOiYJEj30tm,9,0.886,279757,0.583,False,2odzriVVZBwYOiYJEj30tm,0.0,8,0.0922,-6.639,0,Pouca Pausa,65,2018-06-15,0.149,103.006,4,https://api.spotify.com/v1/tracks/2odzriVVZBwYOiYJEj30tm,audio_features,spotify:track:2odzriVVZBwYOiYJEj30tm,0.883
5643,0.292,https://api.spotify.com/v1/audio-analysis/3tc8Z4lGzOIwmIVftsxO6o,11,0.714,170877,0.632,False,3tc8Z4lGzOIwmIVftsxO6o,0.0,9,0.812,-5.1,1,Graveto - Ao Vivo,82,2020-01-10,0.0312,93.052,4,https://api.spotify.com/v1/tracks/3tc8Z4lGzOIwmIVftsxO6o,audio_features,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,0.402
5646,0.181,https://api.spotify.com/v1/audio-analysis/2WlZuBDgLfT7Kc0admhFdg,7,0.811,129782,0.689,False,2WlZuBDgLfT7Kc0admhFdg,2.55e-05,0,0.0784,-5.113,0,BRABA,82,2020-03-18,0.0615,144.015,4,https://api.spotify.com/v1/tracks/2WlZuBDgLfT7Kc0admhFdg,audio_features,spotify:track:2WlZuBDgLfT7Kc0admhFdg,0.663
5647,0.0207,https://api.spotify.com/v1/audio-analysis/1RPrzKZdkzCNV0Ux0xEHg2,8,0.655,174382,0.664,False,1RPrzKZdkzCNV0Ux0xEHg2,0.0,0,0.0771,-4.506,0,Ela Só Quer Paz,64,2016-01-27,0.179,172.005,4,https://api.spotify.com/v1/tracks/1RPrzKZdkzCNV0Ux0xEHg2,audio_features,spotify:track:1RPrzKZdkzCNV0Ux0xEHg2,0.934
5649,0.459,https://api.spotify.com/v1/audio-analysis/5rNNZ6fVYxkhwqUfImVhU1,21,0.693,151500,0.822,False,5rNNZ6fVYxkhwqUfImVhU1,0.0,8,0.261,-2.478,1,Brisa,70,2019-04-18,0.259,159.663,4,https://api.spotify.com/v1/tracks/5rNNZ6fVYxkhwqUfImVhU1,audio_features,spotify:track:5rNNZ6fVYxkhwqUfImVhU1,0.791
5650,0.66,https://api.spotify.com/v1/audio-analysis/5xVJU6DJHnmHnbbKS56yCC,5,0.794,216429,0.474,False,5xVJU6DJHnmHnbbKS56yCC,0.0,2,0.112,-6.993,0,4 da manhã,64,2017-04-28,0.0387,111.971,4,https://api.spotify.com/v1/tracks/5xVJU6DJHnmHnbbKS56yCC,audio_features,spotify:track:5xVJU6DJHnmHnbbKS56yCC,0.857
5653,0.127,https://api.spotify.com/v1/audio-analysis/69LbCjZL5r0NGbSVIMNI2i,5,0.694,185736,0.644,False,69LbCjZL5r0NGbSVIMNI2i,4.06e-06,8,0.665,-7.195,0,Sonho Bom,33,2020-01-10,0.0413,95.004,4,https://api.spotify.com/v1/tracks/69LbCjZL5r0NGbSVIMNI2i,audio_features,spotify:track:69LbCjZL5r0NGbSVIMNI2i,0.686
5654,0.107,https://api.spotify.com/v1/audio-analysis/4iANxSIDT3kGekiquMSAgT,5,0.699,243021,0.531,False,4iANxSIDT3kGekiquMSAgT,0.0,0,0.568,-5.714,1,Embrasa,67,2019-03-08,0.0889,127.967,4,https://api.spotify.com/v1/tracks/4iANxSIDT3kGekiquMSAgT,audio_features,spotify:track:4iANxSIDT3kGekiquMSAgT,0.701
5655,0.607,https://api.spotify.com/v1/audio-analysis/3wkyBhAHgyP7vSSmMVoW27,5,0.8,160529,0.417,False,3wkyBhAHgyP7vSSmMVoW27,1.27e-06,10,0.147,-10.154,0,Cola em Mim - Acústica,37,2020-04-24,0.063,104.136,4,https://api.spotify.com/v1/tracks/3wkyBhAHgyP7vSSmMVoW27,audio_features,spotify:track:3wkyBhAHgyP7vSSmMVoW27,0.762
5657,0.519,https://api.spotify.com/v1/audio-analysis/6l1PdE7lQbodewVQh16GCM,10,0.661,190364,0.43,False,6l1PdE7lQbodewVQh16GCM,0.0,6,0.111,-8.738,1,Sei Lá,71,2019-04-25,0.0422,151.955,3,https://api.spotify.com/v1/tracks/6l1PdE7lQbodewVQh16GCM,audio_features,spotify:track:6l1PdE7lQbodewVQh16GCM,0.962
5658,0.405,https://api.spotify.com/v1/audio-analysis/6o0rGxp5tdtX8cmqXwVIwE,10,0.634,178719,0.489,False,6o0rGxp5tdtX8cmqXwVIwE,0.00819,1,0.097,-9.325,1,Coisa Linda,65,2015-07-10,0.0279,93.969,4,https://api.spotify.com/v1/tracks/6o0rGxp5tdtX8cmqXwVIwE,audio_features,spotify:track:6o0rGxp5tdtX8cmqXwVIwE,0.202
5665,0.345,https://api.spotify.com/v1/audio-analysis/000CSYu4rvd8cQ7JilfxhZ,6,0.624,189107,0.766,False,000CSYu4rvd8cQ7JilfxhZ,0.0,2,0.113,-7.86,1,Adam et Ève,43,2005-05-03,0.0731,95.128,4,https://api.spotify.com/v1/tracks/000CSYu4rvd8cQ7JilfxhZ,audio_features,spotify:track:000CSYu4rvd8cQ7JilfxhZ,0.548
5666,0.488,https://api.spotify.com/v1/audio-analysis/2Vmf6V7IQAVZlUcjE2FbDc,5,0.896,222693,0.635,False,2Vmf6V7IQAVZlUcjE2FbDc,0.0,1,0.103,-12.339,1,La ziguezon,44,1982,0.148,104.843,4,https://api.spotify.com/v1/tracks/2Vmf6V7IQAVZlUcjE2FbDc,audio_features,spotify:track:2Vmf6V7IQAVZlUcjE2FbDc,0.929
5673,0.251,https://api.spotify.com/v1/audio-analysis/734dz1YaFITwawPpM25fSt,10,0.525,215933,0.807,False,734dz1YaFITwawPpM25fSt,0.0,2,0.0504,-6.366,0,Je veux,68,2010-05-10,0.0725,155.397,4,https://api.spotify.com/v1/tracks/734dz1YaFITwawPpM25fSt,audio_features,spotify:track:734dz1YaFITwawPpM25fSt,0.741
5675,0.141,https://api.spotify.com/v1/audio-analysis/1q0GwphYp3oIWBVrL0FGE3,6,0.92,147920,0.614,False,1q0GwphYp3oIWBVrL0FGE3,1.22e-05,0,0.0732,-5.575,1,Coton ouaté - Radio Edit,45,2019-04-12,0.0419,103.027,4,https://api.spotify.com/v1/tracks/1q0GwphYp3oIWBVrL0FGE3,audio_features,spotify:track:1q0GwphYp3oIWBVrL0FGE3,0.848
5681,0.469,https://api.spotify.com/v1/audio-analysis/0lwrkYbCwtAWTI0OIWEnd6,9,0.493,184267,0.509,False,0lwrkYbCwtAWTI0OIWEnd6,0.0,10,0.093,-6.461,1,Fica,2,2017-04-18,0.0367,188.399,4,https://api.spotify.com/v1/tracks/0lwrkYbCwtAWTI0OIWEnd6,audio_features,spotify:track:0lwrkYbCwtAWTI0OIWEnd6,0.522
5687,0.848,https://api.spotify.com/v1/audio-analysis/39W953OaTIFMNGDkH4SY4u,5,0.602,164439,0.282,False,39W953OaTIFMNGDkH4SY4u,0.0,1,0.11,-10.754,1,Dois Corações - Acústico,58,2016-08-11,0.0318,143.121,4,https://api.spotify.com/v1/tracks/39W953OaTIFMNGDkH4SY4u,audio_features,spotify:track:39W953OaTIFMNGDkH4SY4u,0.483
5689,0.842,https://api.spotify.com/v1/audio-analysis/4IuWJzJRVZyyjyxcDdzpaE,6,0.509,198193,0.139,False,4IuWJzJRVZyyjyxcDdzpaE,0.0,1,0.182,-16.07,1,Se fosse tão fácil - Acústico,59,2017-09-08,0.0385,95.007,4,https://api.spotify.com/v1/tracks/4IuWJzJRVZyyjyxcDdzpaE,audio_features,spotify:track:4IuWJzJRVZyyjyxcDdzpaE,0.691
5690,0.578,https://api.spotify.com/v1/audio-analysis/6Nhhr4fy6YKwLfoo3GDugB,6,0.381,212320,0.321,False,6Nhhr4fy6YKwLfoo3GDugB,0.0,11,0.111,-13.065,1,Não Olha Assim Pra Mim,62,2019-06-28,0.0439,81.792,4,https://api.spotify.com/v1/tracks/6Nhhr4fy6YKwLfoo3GDugB,audio_features,spotify:track:6Nhhr4fy6YKwLfoo3GDugB,0.325
5694,0.0582,https://api.spotify.com/v1/audio-analysis/4owo0j5bw45IqiHxsTzcd6,6,0.772,257847,0.588,False,4owo0j5bw45IqiHxsTzcd6,1.79e-06,0,0.335,-7.201,1,Amei Te Ver,60,2015-07-10,0.0314,90.034,4,https://api.spotify.com/v1/tracks/4owo0j5bw45IqiHxsTzcd6,audio_features,spotify:track:4owo0j5bw45IqiHxsTzcd6,0.668
5704,0.391,https://api.spotify.com/v1/audio-analysis/4lzxJ4jCuFDXXGkE1LmpKR,67,0.857,267500,0.647,False,4lzxJ4jCuFDXXGkE1LmpKR,1.2e-06,11,0.0842,-4.152,0,Verte Ir,78,2019-03-28,0.0984,95.982,4,https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR,audio_features,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,0.553
5705,0.753,https://api.spotify.com/v1/audio-analysis/7g8YaUQABMal0zWe7a2ijz,30,0.688,360960,0.62,True,7g8YaUQABMal0zWe7a2ijz,5.27e-06,11,0.158,-8.029,0,Pa Mí - Remix,80,2019-05-10,0.22,170.018,4,https://api.spotify.com/v1/tracks/7g8YaUQABMal0zWe7a2ijz,audio_features,spotify:track:7g8YaUQABMal0zWe7a2ijz,0.727
5706,0.0327,https://api.spotify.com/v1/audio-analysis/1khmgu0pveJbkbpbkyvcQv,21,0.655,300579,0.725,True,1khmgu0pveJbkbpbkyvcQv,0.00264,0,0.0611,-5.497,1,La Romana,75,2018-12-23,0.188,125.8,4,https://api.spotify.com/v1/tracks/1khmgu0pveJbkbpbkyvcQv,audio_features,spotify:track:1khmgu0pveJbkbpbkyvcQv,0.326
5707,0.627,https://api.spotify.com/v1/audio-analysis/6it15CsDlkqB7N4lF0C1qM,18,0.651,229456,0.575,True,6it15CsDlkqB7N4lF0C1qM,0.000202,0,0.0961,-7.739,1,Caro,74,2018-12-23,0.299,160.007,4,https://api.spotify.com/v1/tracks/6it15CsDlkqB7N4lF0C1qM,audio_features,spotify:track:6it15CsDlkqB7N4lF0C1qM,0.248
5708,0.121,https://api.spotify.com/v1/audio-analysis/7fODjB7BrQTGqh0hogW6XD,40,0.648,305962,0.661,True,7fODjB7BrQTGqh0hogW6XD,2.33e-06,11,0.12,-5.027,1,Que Mas Pues - Remix,78,2019-04-19,0.195,113.363,5,https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD,audio_features,spotify:track:7fODjB7BrQTGqh0hogW6XD,0.813
5709,0.287,https://api.spotify.com/v1/audio-analysis/4uP3pUP18ennmz0tb3GphR,13,0.743,197968,0.73,True,4uP3pUP18ennmz0tb3GphR,8.1e-05,10,0.0778,-4.314,0,Solo de Mi,69,2018-12-23,0.125,179.972,4,https://api.spotify.com/v1/tracks/4uP3pUP18ennmz0tb3GphR,audio_features,spotify:track:4uP3pUP18ennmz0tb3GphR,0.15
5710,0.524,https://api.spotify.com/v1/audio-analysis/7anSoGdgtmJTAPZBzcPhO6,53,0.681,286507,0.648,True,7anSoGdgtmJTAPZBzcPhO6,0.0,1,0.104,-5.021,0,Cuaderno,77,2019-05-10,0.38,172.019,4,https://api.spotify.com/v1/tracks/7anSoGdgtmJTAPZBzcPhO6,audio_features,spotify:track:7anSoGdgtmJTAPZBzcPhO6,0.687
